index,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,superTopHighlight,parkingSpace,labels,newDevelopmentFinished
32,98347657,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c4/e4/53/1008948922.jpg,,31,7,255000.0,penthouse,sale,85.0,False,1,1,Sagasta,Zaragoza,Zaragoza,Centro,es,Paseo Sagasta,41.6423348,-0.8855922,False,https://www.idealista.com/inmueble/98347657/,1673,"Finca rehabilitada con fachada de estilo ecléctico en perfecto estado de conservación. En el mismo PASEO SAGASTA de Zaragoza, nos encontramos esta propiedad reformada con acabados y detalles de alta gama, conservando todas sus características de origen. Dispone de una salon comedor mas habitacion tipo loft, dandonos juego en ampliar una vista panoramica de todo el ambiente, haciendonos participes de cada detalle que nos rodea. Baño completo con acabados inmejorable y una peq. cocina. Vivienda muy acogedora que invita a estar en ella por su distribución y estado ademas de por sus acabados de calidad. Muy bien comunicada, próxima a colegios, parques, centros comerciales. Todo aquello que se precisa para el día a día. Es una OPORTUNIDAD ÚNICA.",False,good,False,True,3000.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Paseo Sagasta, Zaragoza', 'title': 'Ático en Sagasta'}",True,False,True,False,False,False,,,
33,95713733,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/c7/d7/926172231.jpg,DUP-100309,41,3,328000.0,flat,sale,115.0,True,3,2,Calle de Aliaga,Zaragoza,Zaragoza,Miraflores San Jose,es,Parque Miraflores,41.6376583,-0.8788598,False,https://www.idealista.com/inmueble/95713733/,2049,"FINANCIAMOS TU HIPOTECA HASTA EL 100%. Magnífico piso que se encuentra en Calle de Aliaga, código postal 50008, Zaragoza, situado en el distrito de San José, al lado de Tenor Fleta, en la planta 3. Es un piso soleado que tiene 115 m2 de los cuales 95 m2 son útiles y dispone de 3 habitaciones, salón, cocina totalmente equipada y 2 baños. Consta de terraza en salón de 8 m2 y una galería acristalada en la cocina de 4 m2 con un armario despensero y radiador. La calefacción es individual de gas natural, las ventanas de aluminio con cristales climalit, es muy luminoso y soleado dada su orientación este y oeste, tiene aire acondicionado por conductos con la máquina nueva, incluye los muebles y armarios que fueron hechos a medida y los gastos de comunidad son de 65 €. En el precio se incluye plaza de garaje grande para coche y moto y trastero. TE AYUDAMOS A FINANCIAR LA COMPRA DE TU VIVIENDA GESTION PROFESIONAL = EXITO ASEGURADO Encuentra más en.",False,good,False,True,2852.0,{'typology': 'flat'},"{'subtitle': 'Parque Miraflores, Zaragoza', 'title': 'Piso en Calle de Aliaga'}",True,False,True,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
34,92478152,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/aa/10/d1/920152647.jpg,666307,17,2,285000.0,flat,sale,110.0,True,3,2,Avenida Cesáreo Alierta,Zaragoza,Zaragoza,Miraflores San Jose,es,Parque Miraflores,41.6405426,-0.874394,False,https://www.idealista.com/inmueble/92478152/,1742,"Sector PARQUE MIRAFLORES: Vivienda exterior en Avenida Cesáreo Alierta con calefacción central, terraza y ascensor. GARAJE EN LA MISMA FINCA.    Piso exterior muy luminoso, de amplio salón con terraza, 3 dormitorios, cocina con amplia terraza cerrada y 2 baños con ducha. Armarios empotrados en pasillo y dormitorios.    Enclavado en la zona Parque Miraflores, en una de las mejores zonas de Zaragoza, cuenta con todos los servicios en sus alrededores, colegios, comercios, parques, próximo a Camino de las Torres. Bien comunicado con el resto de zonas de Zaragoza.    CALIDADES:    - Suelos de parquet en salón y en todas las habitaciones    - Carpintería exterior de aluminio    - Carpintería interior de sapeli    - Suelos de terrazo y de gres, en baños y cocina    EQUIPAMIENTOS:    - Ascensor.    - Calefacción central y agua caliente central por contador individual.    CONTACTA CON NOSOTROS PARA MÁS INFORMACIÓN EN EL 976 21 40 70.",False,good,False,True,2591.0,{'typology': 'flat'},"{'subtitle': 'Parque Miraflores, Zaragoza', 'title': 'Piso en Avenida Cesáreo Alierta'}",True,False,True,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
35,95898475,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/bc/69/931175938.jpg,50-61-3453,48,1,175000.0,flat,sale,120.0,True,4,2,Calle del Valle de Zuriza,Zaragoza,Zaragoza,Arrabal - Barrio Jesus,es,Arrabal,41.6603983,-0.8754277,False,https://www.idealista.com/inmueble/95898475/,507,"Se vende piso de cuatro habitaciones mas salón de 25 metros y balcón, 2 baños y terraza de 32metros en muy buena zona, rodeado de todos los servicios y a 5 minutos de la Plaza del Pilar. El piso es muy luminoso porque es todo exterior, y aunque está para reformar, tiene muchas posibilidades. Calefacción individual de gas y ascensor.",False,renew,False,True,1458.0,{'typology': 'flat'},"{'subtitle': 'Arrabal, Zaragoza', 'title': 'Piso en Calle del Valle de Zuriza'}",True,False,True,False,False,False,,,
36,97422953,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/05/56/978972786.jpg,,27,6,290000.0,flat,sale,150.0,True,4,2,"Avenida Tenor Fleta, 53",Zaragoza,Zaragoza,Miraflores San Jose,es,Parque Miraflores,41.6395593,-0.8802309,True,https://www.idealista.com/inmueble/97422953/,1850,"ESTUPENDA VIVIENDA sita en Tenor Fleta 125 m² útiles muy bien distribuidos, salón comedor de 32 m2 y 4 dormitorios todos con armarios empotrados, cocina de 11m2 con pequeña galería y dos baños completos. Suelo de parquet. Calefacción y agua caliente central. Posibilidad de plaza de garaje en la misma finca. Buena altura, vivienda muy luminosa.",False,renew,False,True,1933.0,{'typology': 'flat'},"{'subtitle': 'Parque Miraflores, Zaragoza', 'title': 'Piso en Avenida Tenor Fleta, 53'}",True,False,True,False,False,False,,,
37,95797129,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/83/db/7b/928438768.jpg,,33,9,285000.0,flat,sale,130.0,True,4,2,"Calle de la Marina Española, 12",Zaragoza,Zaragoza,Ruiseñores,es,Ruiseñores,41.6371632,-0.8921146,True,https://www.idealista.com/inmueble/95797129/,2433,"JUNTO PARQUE GRANDE, vivienda de 100m² útiles en 9ª planta. 4 dormitorios (el principal de 20 m² con baño completo incorporado), salón de 26 m², cocina, y dos baños. Terraza con salida desde salón de 10 m² y galería en cocina de 3.35 m² Calefacción central con contador individual. Totalmente exterior.",False,renew,False,True,2192.0,{'typology': 'flat'},"{'subtitle': 'Ruiseñores, Zaragoza', 'title': 'Piso en Calle de la Marina Española, 12'}",True,False,True,False,False,False,,,
38,99269110,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/98/25/63/1038658297.jpg,,21,5,180000.0,flat,sale,82.0,True,1,1,"Avenida del Tenor Fleta, 57",Zaragoza,Zaragoza,Miraflores San Jose,es,Parque Miraflores,41.6390215,-0.8797337,True,https://www.idealista.com/inmueble/99269110/,1904,"Apartamento junto Parque Miraflores y Tenor Fleta. Vestíbulo, salón comedor de 31 m2, cocina independiente, amplio dormitorio con armario empotrado y baño. Sol de mañana, terraza.",False,renew,False,True,2195.0,{'typology': 'flat'},"{'subtitle': 'Parque Miraflores, Zaragoza', 'title': 'Piso en Avenida del Tenor Fleta, 57'}",True,False,True,False,False,False,,,
39,91683648,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2a/38/e6/820729711.jpg,,12,1,189000.0,flat,sale,114.0,False,4,1,"Paseo de las Damas, 5",Zaragoza,Zaragoza,Centro,es,Paseo de la Constitución - Las Damas,41.645743,-0.8846384,True,https://www.idealista.com/inmueble/91683648/,1297,"Le gustaría vivir en pleno centro de la ciudad? tener toda la oferta comercial a un paso? FRENTE CORTE INGLES en Paseo Damas, céntrica vivienda de 95 m² útiles, perfecta también como despacho profesional. Edificio sin barreras arquitectónicas. Ascensor, calefacción central.",False,renew,False,True,1658.0,{'typology': 'flat'},"{'subtitle': 'Paseo de la Constitución - Las Damas, Zaragoza', 'title': 'Piso en Paseo de las Damas, 5'}",True,False,True,False,False,False,,,
40,97134679,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/01/10/967422443.jpg,FLE168,52,6,159000.0,flat,sale,69.0,True,3,1,Paseo María Agustín,Zaragoza,Zaragoza,Centro,es,Doctor Cerrada,41.6504883,-0.8892611,False,https://www.idealista.com/inmueble/97134679/,1168,"¡ PROPISO OFRECE EN EXCLUSIVA! Piso Exterior de 64m2 útiles con parking privado en C/ Doctor Fleming, junto al Paseo María Agustín, al lado del Museo Pablo Serrano y Puerta del Carmen. Sexta planta completamente exterior que cuenta con 3 dormitorios, salón, cocina, baño y 2 terrazas. Dispone de toma de gas. Como elementos distintivos podemos resaltar su luminosidad y maravillosas vistas debido a su orientación, su excelente distribución (sin pasillo) que permite varias posibilidades de actualización en función de las necesidades, pocos gastos de comunidad de 55€/mes, así como, su ubicación en una tranquila urbanización residencial en pleno centro de la ciudad. Ascensor y patios recién reformados a cota cero. Plaza de garaje exterior dentro de la propia finca. Ideal para familias que valoren las múltiples ventajas de vivir en una de las zonas más emblemáticas de Zaragoza, o para inversores que deseen una alta rentabilidad de forma segura su capital. ¡ ¡ ¡ NO PIERDA LA OPORTUNIDAD DE VENIR A VISITARLO! **** Este anuncio no es vinculante y queda sujeto a las vinculaciones contractuales derivadas del acuerdo de voluntades entre comprador y vendedor. **** AGENCIA ESPECIALIZADA EN LA ZONA CENTRO-UNIVERSIDAD-RUISEÑORES CON MAS DE 7 AÑOS DE EXPERIENCIA.",True,renew,False,True,2304.0,{'typology': 'flat'},"{'subtitle': 'Doctor Cerrada, Zaragoza', 'title': 'Piso en Paseo María Agustín'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
41,97841194,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/fa/09/992328066.jpg,ARF-11542,22,,250000.0,chalet,sale,180.0,False,4,3,Calle de la Hortensia,Zaragoza,Zaragoza,Oliver y Valdefierro,es,Valdefierro,41.6428074,-0.9284603,False,https://www.idealista.com/inmueble/97841194/,4495,"FINANCIACION HIPOTECA 100%. CHALET ADOSADO DE 3 PLANTAS EN VALDEFIERRO. RODEADO DE TODO TIPO DE SERVICIOS. Este adosado se encuentra en Calle Hortensia, en el Código Postal 50012, Zaragoza, situado en el distrito de Valdefierro. Es un adosado, construido en el año 2005, y dispone de 4 dormitorios, salón, cocina y 2 baños y 1 aseo.  Tiene una terraza y un balcón interior Calefacción individual a gas natural. Aire acondicionado en las dos plantas. En la planta baja tiene el garaje para 2 plazas de coche.  En la 1ª planta dispone de 2 dormitorios y un baño y en la planta superior, otros 2 dormitorios y baño. Adosado con garaje grande y terraza espaciosa.  Verja exterior a la calle. Puerta motorizada en el garaje. Según estudio personal de solvencia, posibilidad del 100% de financiación. CENTRAL INMOBILIARIA ZARAGOZA ¡TU SOLUCIÓN EN VENDER, COMPRAR O ALQUILAR TU PROPIEDAD EN ZARAGOZA! Encuentra más en.",False,good,False,,1389.0,"{'typology': 'chalet', 'subTypology': 'terracedHouse'}","{'subtitle': 'Valdefierro, Zaragoza', 'title': 'Chalet adosado en Calle de la Hortensia'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
42,96166831,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/f4/db/938699770.jpg,ARF-11443,24,1,379900.0,flat,sale,208.0,False,5,2,Calle de la Madre Sacramento,Zaragoza,Zaragoza,Centro,es,Doctor Cerrada,41.647946,-0.8910524,False,https://www.idealista.com/inmueble/96166831/,1453,"FINANCIACION HIPOTECA 100%. PISO EN PLENO CENTRO DE LA CIUDAD, A TAN SOLO UNOS MINUTOS DE AUTOBUSES Y TRANVIA. RODEADO DE TODO TIPO DE SERVICIOS Este piso se encuentra en Calle Madre Sacramento, C. P. 50004, Zaragoza, situado en el distrito de Centro, en la planta 1. Es un piso, construido en el año 1950, que tiene 208 m2 y dispone de 5 habitaciones y 2 baños. Se trata de un inmueble con orientación norte. Dispone de ascensor y de calefacción gas natural individual, siendo un piso exterior salvo la cocina que da a un patio interior. Los gastos de comunidad son de 93 € al mes. Según estudio personal de solvencia, posibilidad del 100% de financiación. CENTRAL INMOBILIARIA ZARAGOZA - API CENTRAL INMOBILIARIA ZARAGOZA ¡TU SOLUCIÓN EN VENDER, COMPRAR O ALQUILAR TU PROPIEDAD EN ZARAGOZA! Encuentra más en.",False,good,False,True,1826.0,{'typology': 'flat'},"{'subtitle': 'Doctor Cerrada, Zaragoza', 'title': 'Piso en Calle de la Madre Sacramento'}",True,False,False,False,False,False,,,
43,83109988,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/2e/37/611781666.jpg,ARF-10754,24,7,155000.0,flat,sale,90.0,True,2,2,Avenida de Cataluña,Zaragoza,Zaragoza,La Jota,es,La Jota,41.6627508,-0.8617279,False,https://www.idealista.com/inmueble/83109988/,1495,"CIZ HACE VISITAS SIGUIENDO EL PROTOCOLO DE PREVENCIÓN Y SEGURIDAD FRENTE AL COVID-19 FINANCIACIÓN HIPOTECA 100%. Este piso se encuentra en Avenida de Cataluña, en el Código Postal 50015, Zaragoza, situado en el distrito de Arrabal, en la planta 7. Es un piso, construido en el año 1996, que tiene 90 m2 de los cuales 70 m2 son útiles y dispone de 2 habitaciones y 2 baños. Piso que cuenta con calefacción individual a gas natural. Tiene una terraza. Muy buena orientación sureste-noroeste, exterior, un piso con buena luminosidad. Aire acondicionado en salón. Totalmente reformado. Gastos de comunidad de 50€ al mes. Se quedan algunos electrodomésticos. Según estudio de solvencia, posibilidad del 100% de financiación CENTRAL INMOBILIARIA ZARAGOZA ¡TU SOLUCIÓN EN VENDER, COMPRAR O ALQUILAR TU PROPIEDAD EN ZARAGOZA! Encuentra más en.",False,good,False,True,1722.0,{'typology': 'flat'},"{'subtitle': 'La Jota, Zaragoza', 'title': 'Piso en Avenida de Cataluña'}",True,False,False,False,False,False,,,
44,98210762,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/86/b9/1004147376.jpg,ARF-11558,27,5,239900.0,flat,sale,131.0,True,4,2,Calle del Doctor D. Joaquín Aznar Molina,Zaragoza,Zaragoza,Casco Historico,es,La Magdalena,41.6496851,-0.8703196,False,https://www.idealista.com/inmueble/98210762/,917,"FINANCIACION HIPOTECA 100%. PISO EN BUEN ESTADO PARA ENTRAR A VIVIR, A 10 MINUTOS DE PLAZA ESPAÑA. OPCION DE GARAJE Y TRASTERO POR 35.000€ MÁS. Este piso se encuentra en Calle del Doctor D. Joaquín Aznar Molina, C. P. 50002, Zaragoza, situado en el distrito de Centro, en la planta 5. Es un piso, construido en el año 1978, que tiene 131 m2 de los cuales 117 m2 son útiles y dispone de 4 habitaciones y 2 baños. La calefacción es central de gasoil. Vivienda exterior con orientación este. Tiene una terraza Garaje y trastero opcionales por 35.000€ más aparte del precio. Según estudio de solvencia, posibilidad del 100% de financiación. CENTRAL INMOBILIARIA ZARAGOZA ¡TU SOLUCIÓN EN VENDER, COMPRAR O ALQUILAR TU PROPIEDAD EN ZARAGOZA!",False,good,False,True,1831.0,{'typology': 'flat'},"{'subtitle': 'La Magdalena, Zaragoza', 'title': 'Piso en Calle del Doctor D. Joaquín Aznar Molina'}",True,False,False,False,False,False,,,
45,99972518,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/d1/49/1062953459.jpg,f19,36,4,185000.0,flat,sale,90.0,True,3,2,Calle Mi Tío,Zaragoza,Zaragoza,Montecanal-Valdespartera-Rosales del Canal,es,Montecanal-Valdespartera-Rosales del Canal,41.6145499,-0.924055,False,https://www.idealista.com/inmueble/99972518/,6031,"Piso en venta de 90 m2 útiles, tamaño máximo en el barrio. Se distribuye en recibidor, cocina con terraza-tendedor, salón con terraza-galería, 3 dormitorios y 2 baños, siendo el dormitorio principal en suite con el baño dentro. Destaca el amplio salón de 25 m2, muy aprovechable con su forma rectangular y salida a la terraza acristalada, de las amplias que nos podemos encontrar. La cocina viene equipada con muebles de calidad, encimera de piedra y electrodomésticos de alta gama. Además cuenta con terraza, lo que es un gran desahogo y un sitio agradable para tomar algo en verano, cuando la otra terraza es calurosa. Estos pisos cuentan con calefacción central con contador individual, al igual que el agua caliente. La amplia galería acristalada hace que el consumo de calefacción sea muy bajo en invierno. Para que no sea muy calurosa en verano esta terraza cuenta con unos robustos estores interiores que impiden que entre el calor. Además cuenta con Split en el salón. Suelo laminado, puerta blindada con cerradura de seguridad, ventanas dobles con climalit… Además tenemos armarios empotrados en 2 dormitorios y baños equipados. Es una planta alta sin ser última. Se incluye garaje y trastero, que están muy cerca del ascensor. Opcionalmente se puede adquirir una segunda plaza de garaje, un segundo trastero, y los muebles que aparecen en las fotos. Vivienda de VPO imprescindible cumplir requisitos. Encontramos la financiación que necesitas.",True,good,False,True,2056.0,{'typology': 'flat'},"{'subtitle': 'Montecanal-Valdespartera-Rosales del Canal, Zaragoza', 'title': 'Piso en Calle Mi Tío'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
46,99362461,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/56/4d/1041492902.jpg,90881,17,8,350000.0,penthouse,sale,200.0,True,3,2,Avenida de Salvador Allende,Zaragoza,Zaragoza,Salvador Allende-Parque Goya-Zorongo,es,Salvador Allende-Parque Goya-Zorongo,41.6708815,-0.8758458,False,https://www.idealista.com/inmueble/99362461/,1652,"Ven a visitar este espectacular Ático Dúplex en Zaragoza. Orientado al Suroeste y con 200 metros cuadrados. Amplio, muy luminoso, tranquilo y bien ubicado, con todos los servicios cercanos. Goza de terraza y solárium de 40 metros cuadrados con muchas posibilidades. Presenta tu oferta, condiciones negociables.  Como ya sabes, la compra de una vivienda es habitualmente la mayor inversión que realizamos en nuestra vida, por eso es muy importante hacerlo de la mano de un equipo formado y con experiencia como Holpper.  *¿Sabes los gastos obligatorios que vas a tener por la compra de tu casa?  *¿Y la documentación que vas a necesitar?  *¿Y lo que debes comprobar antes de comprarla?  ***Ponte en las manos de un equipo profesional y no corras riesgos innecesarios.   DISTRIBUCION Y DETALLES, consta de:   Planta Baja con: *Recibidor *Salón amplio *Terraza Balcón *Cocina espaciosa amueblada y con electrodomésticos *Lavadero *Tres dormitorios con armarios empotrados vestidos *Dos baños completos, uno de ellos integrado en suite Primera Planta con: *Loft de 60 metros cuadrados son gran salón, cocina americana con barra y un dormitorio *Solárium de 60 metros cuadrados ajardinado y con barbacoa  El inmueble dispone de calefacción de gas natural con radiadores individuales (caldera recientemente renovada) y aire acondicionado con bomba de frio y calor por splits en algunas estancias. La carpintería interior es de madera, la exterior de aluminio  tipo climalit; el suelo de parqué, terrazo y gres.   Puedes ver las instalaciones con todo lujo de detalle en el Video-Tour 360º que adjuntamos.  ¡Paséate por la que podría ser tu futura casa sin moverte del sofá.   Y recuerda, te acompañamos durante todo el proceso de compra, y te ayudamos a conseguir la mejor hipoteca y con el alta de suministros de tu nueva vivienda de forma gratuita, sin desplazamientos ni esperas.   UBICACION Y SERVICIOS La zona donde se encuentra situado cuenta con todos los servicios necesarios, centro de Salud, Hospital, guarderías, colegios institutos, bibliotecas, tiendas, supermercados, centros culturales, comerciales, deportivos, zonas verdes, parques infantiles y una interesante oferta de restauración además de contar con paradas de cercanías y bus a escasos metros,  ¡Anímate a visitar este inmueble y no pierdas esta oportunidad!  Hablamos de tu casa. Hablamos de ti.                           No somos unos consultores inmobiliarios más. Los profesionales de Holpper te acompañamos en todo el proceso. Nuestro equipo te asesora y soluciona tus dudas para que vender o comprar tu vivienda ideal sea rápido y sencillo.",True,good,False,True,1750.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Salvador Allende-Parque Goya-Zorongo, Zaragoza', 'title': 'Ático en Avenida de Salvador Allende'}",True,True,False,False,False,False,,,
47,98916315,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/0f/85/1027638633.jpg,133117,31,1,160000.0,duplex,sale,90.0,False,3,1,Calle de Borja,Zaragoza,Zaragoza,Delicias,es,Delicias,41.6506555,-0.9057418,False,https://www.idealista.com/inmueble/98916315/,2434,"De particular a particular, sin comisión para el comprador. Fantástico dúplex de 90 m² construidos, 75m² útiles, más una terraza de 25m², en la mejor zona de Delicias, Zaragoza, provincia de Zaragoza. Esta vivienda, por su amplitud, satisface las necesidades de una familia con niños.  Esta vivienda se distribuye en su primera planta en: recibidor, amplio salón-comedor luminoso con salida a terraza, cocina amueblada e independiente del resto de estancias, despensa bajo escalera y una habitación. La segunda planta, a la cual se accede por una cómoda escalera, dispone de dos habitaciones, la principal con armario empotrado, y un baño completo con ventana. El inmueble se vende semiamueblado y en perfecto estado de conservación, listo para entrar a vivir. En cuanto a las calidades, cuenta con puerta blindada, carpintería interior de pino Oregón, calefacción y agua caliente caldera individual gas, aire acondicionado split en salón-comedor y planta superior, carpintería exterior de aluminio lacado en blanco con vidrio climalit y suelo de cerámica. Este dúplex está ubicado en una de las zonas más tranquilas y demandadas, entre Avenida de Madrid, Duquesa Villahermosa y Vía Universitas, muy bien comunicada por transporte público con el resto de la ciudad, y para mayor comodidad se encuentra al lado de un centro médico, guarderías, colegios, un instituto y todos los servicios necesarios, en un entorno activo y dinámico. h1o3u3s1e1l7l.",False,good,False,False,1778.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Delicias, Zaragoza', 'title': 'Dúplex en Calle de Borja'}",True,False,False,False,False,False,,,
48,98848642,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/da/4d/15/1035792168.jpg,e913,35,4,120000.0,flat,sale,65.0,True,3,1,miguel servet,Zaragoza,Zaragoza,Miraflores San Jose,es,La Granja,41.641986,-0.8711733,False,https://www.idealista.com/inmueble/98848642/,1646,"Cliente exento de honorarios adicionales. Piso en venta en Miguel Servet 104, Vivienda de 65 m2, muy luminoso. 3 habitaciones (dos de ellas dobles), salón con máquina de Split de aire acondicionado, cocina y baño. Terraza amplia con una orientación que permite luz a toda la vivienda. Cuarto trastero incluido en precio. Necesita actualización, aunque la disposición de este permite muchas posibilidades. Combina suelo de parquet, y gres. Calefacción y agua caliente individuales por gas ciudad. Pocos gastos de comunidad. Cuarta planta con ascensor a cota. Próximo al centro de Zaragoza, a un paso de camino de las Torres, transportes públicos en la puerta, colegios, guarderías, centros comerciales, Pabellón deportivo Príncipe Felipe, a un minuto de las salidas a la ciudad por Z40. Posibilidad de alquiler de plazas garaje muy cerca del inmueble. Encontramos la financiación que necesitas.",True,good,False,True,1846.0,{'typology': 'flat'},"{'subtitle': 'La Granja, Zaragoza', 'title': 'Piso en miguel servet'}",True,False,False,False,False,False,,,
49,99844626,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/22/a7/1057003749.jpg,f2,28,8,195000.0,flat,sale,90.0,True,4,2,Calle de Celso Emilio Ferreiro,Zaragoza,Zaragoza,Delicias,es,Bombarda - Monsalud,41.6560381,-0.9137732,False,https://www.idealista.com/inmueble/99844626/,3026,"Cliente comprador exento de honorarios adicionales. Precioso piso exterior de 90 m2 con magníficas vistas. Cuenta con 4 habitaciones dos de ellas dobles con armarios empotrados y dos baños con muchas posibilidades. Edificio con ascensor, garaje de 16 m2 para coche grande en el mismo edificio. Salón y dormitorios con máquina de aire acondicionado y cocina equipada con todos los electrodomésticos. La vivienda se localiza en una zona muy bien comunicada con comercios de todo tipo, restaurantes y transporte público a escasos metros. Llámanos y ven a verlo. Encontramos la financiación que necesitas.",True,good,False,True,2167.0,{'typology': 'flat'},"{'subtitle': 'Bombarda - Monsalud, Zaragoza', 'title': 'Piso en Calle de Celso Emilio Ferreiro'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
0,99617828,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/af/c3/1049433357.jpg,e987,28,9,259000.0,flat,sale,100.0,True,3,2,agustin,Zaragoza,Zaragoza,Delicias,es,Ciudad Jardín - Parque Roma,41.6541626,-0.895233,False,https://www.idealista.com/inmueble/99617828/,1501,"Cliente comprador exento de honorarios adicionales. Vivienda situada en la zona del Portillo de Zaragoza. Piso alto, con excelentes vistas, con ascensor. Dispone de tres dormitorios, gran salón, cocina y dos baños. Con un pequeño balcón, toda la vivienda es exterior y con unas vistas excepcionales. Calefacción, aire acondicionado, doble acristalamiento, suelos de parquet y puertas de roble. Dispone de plaza de garaje grande, incluida en el precio (en edificio próximo) No dude en concertar una visita. Encontramos la financiación que necesitas.",True,good,False,True,2590.0,{'typology': 'flat'},"{'subtitle': 'Ciudad Jardín - Parque Roma, Zaragoza', 'title': 'Piso en agustin'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
1,99844626,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/22/a7/1057003749.jpg,f2,28,8,195000.0,flat,sale,90.0,True,4,2,Calle de Celso Emilio Ferreiro,Zaragoza,Zaragoza,Delicias,es,Bombarda - Monsalud,41.6560381,-0.9137732,False,https://www.idealista.com/inmueble/99844626/,3026,"Cliente comprador exento de honorarios adicionales. Precioso piso exterior de 90 m2 con magníficas vistas. Cuenta con 4 habitaciones dos de ellas dobles con armarios empotrados y dos baños con muchas posibilidades. Edificio con ascensor, garaje de 16 m2 para coche grande en el mismo edificio. Salón y dormitorios con máquina de aire acondicionado y cocina equipada con todos los electrodomésticos. La vivienda se localiza en una zona muy bien comunicada con comercios de todo tipo, restaurantes y transporte público a escasos metros. Llámanos y ven a verlo. Encontramos la financiación que necesitas.",True,good,False,True,2167.0,{'typology': 'flat'},"{'subtitle': 'Bombarda - Monsalud, Zaragoza', 'title': 'Piso en Calle de Celso Emilio Ferreiro'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
2,97608141,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/04/c7/43/991816193.jpg,504635,20,,400000.0,flat,sale,143.0,False,8,1,"Calle de Felipe Sanclemente, 4",Zaragoza,Zaragoza,Centro,es,Paseo Independencia,41.6496018,-0.8820013,True,https://www.idealista.com/inmueble/97608141/,815,"SIN COMISIONES AL COMPRADOR. Ubicado en el Centro, entre el Paseo de la Independencia y la Plaza Los Sitios que se trata de un entorno de calles arboladas muy agradables, rodeado de un gran abanico de establecimientos comerciales y variados espacios gastronómicos, además de ser una zona rica en patrimonio cultural. Con muy buenas comunicaciones de transporte público para acceder al resto de la ciudad. El edificio dispone de ascensores y salvaescaleras haciendo muy cómodo el acceso a la planta. El inmueble, situado en la Calle Sanclemente, dispone de 133 m2 distribuidos en 8 estancias y 1 baño. Cuenta con grandes ventanales y techos altos con molduras decorativas. PERCIO NEGOCIABLE.",False,good,False,,2797.0,{'typology': 'flat'},"{'subtitle': 'Paseo Independencia, Zaragoza', 'title': 'Piso en Calle de Felipe Sanclemente, 4'}",True,False,False,False,False,False,,,
